customer_id,tenure_months,age,monthly_charges,total_charges,contract_type,payment_method,region,signup_date,churn
CUST01363,1,50,60.88,59.21,One year,Bank transfer,West,2023-01-27,0
CUST01364,65,31,114.98,7604.11,Month-to-month,Credit card,Central,2022-01-21,0
CUST01365,11,44,85.05,1023.86,Month-to-month,Mailed check,West,2022-07-27,1
CUST01366,43,45,46.26,1952.31,Month-to-month,Electronic check,North,2022-07-06,0
CUST01367,11,20,30.0,338.81,Month-to-month,Electronic check,East,2021-01-13,1
CUST01368,6,45,79.17,,Month-to-month,Bank transfer,East,2022-09-17,1
CUST01369,20,41,63.6,1273.53,Month-to-month,Bank transfer,North,2022-09-14,1
CUST01370,4,43,29.28,116.15,Month-to-month,Mailed check,South,2023-12-22,0
CUST01371,35,42,75.71,2536.25,Month-to-month,Credit card,South,2022-07-13,0
CUST01372,42,45,58.27,2488.35,Two year,Bank transfer,North,2023-09-13,0
CUST01373,6,60,78.27,462.84,Month-to-month,Mailed check,East,2022-01-18,0
CUST01374,33,25,76.04,2395.8,Two year,Electronic check,North,2023-02-01,0
CUST01375,29,37,49.79,1517.13,Two year,Bank transfer,East,2023-09-15,0
CUST01376,72,51,80.82,5847.85,Month-to-month,Bank transfer,North,2021-06-18,0
CUST01377,2,48,52.55,103.9,One year,Electronic check,West,2022-09-13,0
CUST01378,4,48,54.18,231.24,Two year,Mailed check,North,2023-10-04,0
CUST01379,11,80,51.69,516.39,One year,Mailed check,Central,2022-09-01,0
CUST01380,5,50,93.27,496.03,Month-to-month,Bank transfer,North,2023-09-05,1
CUST01381,12,57,57.99,665.25,Month-to-month,Electronic check,East,2022-04-05,0
CUST01382,2,37,99.31,200.72,Month-to-month,Credit card,South,2023-08-29,0
CUST01383,36,28,109.59,3829.24,Month-to-month,Mailed check,North,2022-11-20,0
CUST01384,28,37,46.53,1242.71,Two year,Mailed check,East,2022-06-09,0
CUST01385,15,51,18.0,287.74,Two year,Electronic check,West,2021-08-24,0
CUST01386,68,47,91.11,6770.49,Month-to-month,Credit card,Central,2021-07-06,0
CUST01387,72,47,56.45,4019.44,One year,Electronic check,South,2021-11-13,0
CUST01388,12,38,43.35,528.93,Month-to-month,Credit card,North,2023-04-07,0
CUST01389,66,36,50.28,3327.94,Two year,Mailed check,West,2022-05-28,0
CUST01390,13,39,54.63,771.64,Month-to-month,Credit card,East,2022-03-02,0
CUST01391,40,52,97.43,3485.43,Two year,Electronic check,North,2022-05-27,0
CUST01392,42,53,69.0,2952.65,Two year,Electronic check,West,2022-01-13,0
CUST01393,10,27,97.09,935.6,Month-to-month,Credit card,East,2023-06-03,1
CUST01394,26,52,77.36,1774.43,Month-to-month,Credit card,West,2022-03-04,0
CUST01395,11,32,57.27,618.61,Two year,Bank transfer,South,2022-06-02,0
CUST01396,35,48,55.24,2112.05,Month-to-month,Electronic check,South,2022-09-05,0
CUST01397,12,39,79.04,917.37,Month-to-month,Credit card,North,2022-12-09,0
CUST01398,3,63,85.51,266.67,Two year,Mailed check,West,2022-01-01,1
CUST01399,43,36,89.92,4098.3,One year,Credit card,North,2021-03-22,0
CUST01400,35,44,58.46,2044.8,Month-to-month,Credit card,West,2023-01-26,1
CUST01401,41,50,69.38,2861.71,Month-to-month,Credit card,West,2022-09-06,0
CUST01402,31,29,79.6,2255.84,Month-to-month,Bank transfer,West,2022-12-11,1
CUST01403,41,40,55.4,2190.07,Two year,Bank transfer,North,2022-08-19,0
CUST01404,5,38,36.63,191.46,Month-to-month,Bank transfer,South,2022-07-12,0
CUST01405,36,34,44.84,1619.14,Month-to-month,Electronic check,East,2023-11-05,0
CUST01406,6,35,58.97,360.32,Month-to-month,Mailed check,East,2021-03-01,1
CUST01407,24,57,81.56,1970.47,Two year,Bank transfer,Central,2021-04-12,1
CUST01408,25,33,96.47,2676.08,Month-to-month,Credit card,South,2023-10-23,1
CUST01409,10,49,31.1,304.31,Two year,Bank transfer,Central,2023-08-30,0
CUST01410,25,46,50.07,1352.23,One year,Bank transfer,North,2022-03-27,0
CUST01411,36,22,56.05,2031.27,Two year,Electronic check,South,2022-08-15,0
CUST01412,18,49,84.87,1657.07,Two year,Mailed check,North,2022-05-08,0
CUST01413,3,22,51.8,145.88,Two year,Bank transfer,West,2023-12-28,0
CUST01414,7,50,54.26,383.33,Two year,Credit card,North,2022-05-15,0
CUST01415,37,34,29.7,1077.27,Month-to-month,Mailed check,South,2023-04-13,0
CUST01416,15,42,77.09,1164.41,One year,Electronic check,West,2022-02-04,0
CUST01417,12,23,60.97,776.36,Month-to-month,Mailed check,East,2022-02-22,0
CUST01418,59,43,48.65,2924.72,Month-to-month,Electronic check,North,2023-01-09,0
CUST01419,13,54,58.51,807.04,Two year,Bank transfer,North,2022-03-14,0
CUST01420,72,30,93.17,6483.44,Two year,Bank transfer,East,2021-01-16,0
CUST01421,29,33,39.88,1108.94,One year,Credit card,South,2021-07-09,0
CUST01422,51,48,43.96,2243.77,Month-to-month,Credit card,North,2023-08-15,0
CUST01423,14,48,96.31,1345.73,Month-to-month,Electronic check,East,2022-02-06,1
CUST01424,44,18,66.89,,Month-to-month,Electronic check,North,2021-04-23,0
CUST01425,8,70,81.74,622.58,Month-to-month,Mailed check,East,2023-10-26,0
CUST01426,9,49,75.04,715.84,Month-to-month,Electronic check,South,2023-12-31,0
CUST01427,32,51,64.12,2014.62,Month-to-month,Credit card,North,2022-07-02,0
CUST01428,3,39,56.29,180.91,Month-to-month,Electronic check,North,2022-11-19,0
CUST01429,11,18,85.79,944.29,One year,Electronic check,North,2023-04-07,0
CUST01430,28,51,94.06,2719.07,Month-to-month,Credit card,North,2021-03-14,0
CUST01431,71,34,92.1,6721.45,Two year,Credit card,South,2021-11-21,0
CUST01432,7,49,35.36,237.32,One year,Electronic check,Central,2022-09-08,0
CUST01433,45,38,97.62,4473.55,Month-to-month,Mailed check,West,2022-08-25,0
CUST01434,18,45,56.05,1106.17,Month-to-month,Bank transfer,South,2021-12-29,0
CUST01435,72,31,46.12,3362.42,Month-to-month,Bank transfer,East,2021-01-02,0
CUST01436,55,54,60.77,3492.97,Two year,Credit card,East,2023-11-10,0
CUST01437,21,25,85.78,1863.82,Month-to-month,Mailed check,West,2022-11-04,1
CUST01438,39,73,78.51,3108.9,Month-to-month,Electronic check,North,2023-04-08,1
CUST01439,1,73,58.62,59.17,Two year,Mailed check,South,2022-04-24,1
CUST01440,49,64,85.94,4326.3,Two year,Bank transfer,South,2022-07-10,0
CUST01441,9,59,68.5,640.03,Month-to-month,Bank transfer,North,2022-05-02,0
CUST01442,36,40,50.68,1701.13,Month-to-month,Bank transfer,South,2022-04-16,0
CUST01443,21,58,47.3,1005.58,Month-to-month,Credit card,Central,2023-01-05,0
CUST01444,10,40,75.26,,Month-to-month,Credit card,Central,2023-12-27,1
CUST01445,65,20,62.94,4011.01,Month-to-month,Mailed check,North,2023-05-02,0
CUST01446,1,63,30.61,32.59,One year,Mailed check,East,2023-01-01,0
CUST01447,13,57,86.18,1079.27,Two year,Bank transfer,South,2021-01-14,0
CUST01448,10,41,52.99,492.95,Month-to-month,Mailed check,East,2022-07-17,0
CUST01449,7,24,104.8,762.79,One year,Mailed check,East,2023-11-13,0
CUST01450,22,33,29.93,611.7,Month-to-month,Electronic check,North,2022-03-12,1
CUST01451,22,18,60.48,1202.3,Two year,Mailed check,West,2022-08-25,1
CUST01452,20,55,47.5,993.14,One year,Bank transfer,Central,2021-12-22,0
CUST01453,27,19,40.61,1105.17,Two year,Credit card,West,2021-07-29,0
CUST01454,8,46,52.83,432.63,Two year,Credit card,West,2023-02-12,0
CUST01455,72,30,109.26,7692.7,Month-to-month,Mailed check,East,2021-12-10,1
CUST01456,1,22,68.58,63.83,Month-to-month,Electronic check,South,2022-10-06,0
CUST01457,64,45,45.21,2721.89,Month-to-month,Electronic check,North,2022-10-12,0
CUST01458,1,37,19.28,,Month-to-month,Mailed check,East,2023-07-18,0
CUST01459,10,53,21.97,205.72,Two year,Bank transfer,North,2023-10-25,0
CUST01460,16,24,51.59,838.11,Month-to-month,Credit card,West,2022-08-30,0
CUST01461,5,31,49.16,240.12,One year,Credit card,South,2021-02-25,0
CUST01462,14,18,59.4,839.29,Month-to-month,Electronic check,South,2022-09-30,0
CUST01463,13,18,18.0,235.82,Month-to-month,Bank transfer,South,2023-08-27,0
CUST01464,30,67,62.71,1917.68,Month-to-month,Mailed check,Central,2022-06-07,0
CUST01465,11,71,90.69,1022.5,One year,Electronic check,North,2022-09-11,0
CUST01466,15,43,105.57,1556.32,One year,Bank transfer,North,2023-04-16,1
CUST01467,9,30,18.0,163.49,Month-to-month,Electronic check,North,2022-04-26,0
CUST01468,72,37,44.97,3276.05,Month-to-month,Mailed check,West,2022-03-31,0
CUST01469,6,54,43.64,230.04,One year,Bank transfer,Central,2022-06-12,1
CUST01470,15,34,68.64,1062.88,Month-to-month,Mailed check,North,2023-07-22,0
CUST01471,23,45,34.51,799.68,Two year,Bank transfer,Central,2022-06-19,0
CUST01472,11,41,107.06,1210.87,Month-to-month,Mailed check,South,2021-12-25,1
CUST01473,1,34,66.09,61.84,Month-to-month,Credit card,East,2022-10-16,0
CUST01474,20,34,61.92,1218.85,Month-to-month,Electronic check,North,2023-01-29,1
CUST01475,15,46,104.82,1486.49,Month-to-month,Electronic check,East,2023-09-27,0
CUST01476,1,28,64.6,67.01,Month-to-month,Bank transfer,West,2023-09-05,0
CUST01477,20,48,75.01,1394.8,Month-to-month,Mailed check,East,2023-05-08,0
CUST01478,7,35,46.23,308.58,Two year,Bank transfer,North,2023-04-23,0
CUST01479,31,43,30.74,978.4,Month-to-month,Electronic check,West,2022-05-08,1
CUST01480,1,61,49.74,48.17,Month-to-month,Bank transfer,Central,2022-01-11,0
CUST01481,13,39,119.67,1483.49,Month-to-month,Credit card,East,2022-09-09,1
CUST01482,7,54,80.83,591.46,Month-to-month,Electronic check,East,2023-02-13,0
CUST01483,1,18,71.86,75.27,One year,Mailed check,West,2022-07-22,0
CUST01484,52,35,40.59,2186.88,Month-to-month,Credit card,North,2021-08-15,0
CUST01485,15,42,87.78,1372.57,One year,Bank transfer,Central,2021-01-17,0
CUST01486,11,68,31.06,337.7,Month-to-month,Electronic check,South,2021-03-05,0
CUST01487,37,18,25.82,945.57,Two year,Electronic check,West,2022-04-12,0
CUST01488,14,40,51.03,691.27,Month-to-month,Credit card,North,2023-05-17,1
CUST01489,25,62,113.86,2870.37,Two year,Credit card,South,2023-05-15,0
CUST01490,15,31,112.45,1642.23,Month-to-month,Mailed check,East,2023-06-04,1
CUST01491,13,39,53.72,683.24,Month-to-month,Mailed check,East,2023-02-16,0
CUST01492,26,46,48.15,1289.45,Two year,Credit card,Central,2021-01-26,0
CUST01493,1,44,23.99,25.41,One year,Electronic check,Central,2023-08-26,0
CUST01494,14,63,66.95,955.96,One year,Electronic check,North,2023-11-04,0
CUST01495,72,48,69.05,5417.63,Month-to-month,Credit card,South,2023-07-20,0
CUST01496,3,60,84.74,245.25,One year,Electronic check,South,2022-05-04,0
CUST01497,42,36,87.77,3347.57,Two year,Credit card,East,2021-08-24,0
CUST01498,6,31,60.06,373.24,One year,Mailed check,East,2023-09-19,0
CUST01499,50,38,78.9,3792.76,Month-to-month,Credit card,Central,2021-07-22,0
CUST01500,4,25,47.48,187.32,One year,Electronic check,West,2023-05-14,0
CUST01501,11,48,78.43,786.39,One year,Credit card,North,2023-11-24,0
CUST01502,21,36,52.32,1049.32,Two year,Electronic check,East,2023-09-14,0
CUST01503,72,32,76.49,5093.62,Month-to-month,Electronic check,East,2022-07-25,0
CUST01504,7,48,74.46,509.9,Month-to-month,Bank transfer,East,2023-07-02,1
CUST01505,34,25,66.72,,Two year,Bank transfer,North,2023-06-29,0
CUST01506,11,52,84.86,937.66,Month-to-month,Credit card,South,2023-12-03,1
CUST01507,39,35,25.74,1066.09,One year,Electronic check,South,2022-01-30,0
CUST01508,25,58,38.38,991.97,Month-to-month,Electronic check,North,2022-11-20,0
CUST01509,2,36,58.25,107.05,Month-to-month,Bank transfer,West,2023-06-14,0
CUST01510,18,50,28.92,536.39,One year,Credit card,South,2021-09-06,0
CUST01511,3,44,54.83,165.41,Month-to-month,Mailed check,East,2021-09-04,0
CUST01512,8,52,55.63,442.86,Month-to-month,Credit card,East,2022-03-03,1
CUST01513,20,43,97.74,1952.58,One year,Credit card,Central,2022-01-30,0
CUST01514,5,18,68.56,346.31,One year,Credit card,North,2023-04-04,0
CUST01515,65,56,90.74,5694.06,Two year,Bank transfer,North,2023-10-22,0
CUST01516,14,40,72.54,1006.3,Month-to-month,Bank transfer,South,2021-06-21,1
CUST01517,18,53,51.61,983.97,Month-to-month,Bank transfer,South,2021-12-23,0
CUST01518,19,51,68.34,1252.76,Two year,Bank transfer,South,2023-10-16,0
CUST01519,12,31,83.24,947.44,Month-to-month,Bank transfer,West,2022-10-14,0
CUST01520,10,29,94.84,945.47,Month-to-month,Bank transfer,North,2021-08-13,0
CUST01521,24,51,61.69,1396.87,Month-to-month,Mailed check,North,2022-10-23,1
CUST01522,47,37,23.81,1022.67,Month-to-month,Bank transfer,South,2023-08-18,0
CUST01523,33,55,22.05,715.12,Two year,Credit card,West,2022-02-14,0
CUST01524,4,39,56.84,243.83,One year,Credit card,Central,2022-06-14,0
CUST01525,53,56,18.0,952.16,One year,Bank transfer,West,2022-11-03,0
CUST01526,29,47,109.88,3214.97,Month-to-month,Electronic check,East,2023-07-10,1
CUST01527,52,46,79.92,3713.21,Month-to-month,Bank transfer,West,2022-09-11,0
CUST01528,10,36,49.11,501.86,Month-to-month,Mailed check,West,2023-11-16,1
CUST01529,53,45,37.26,1984.0,Month-to-month,Electronic check,North,2023-04-07,0
CUST01530,5,58,90.7,438.42,Month-to-month,Electronic check,East,2022-04-08,1
CUST01531,38,41,37.16,1424.79,Month-to-month,Bank transfer,West,2022-06-18,0
CUST01532,14,49,39.54,558.27,Month-to-month,Credit card,South,2023-02-02,0
CUST01533,1,42,45.85,43.42,One year,Bank transfer,West,2021-03-19,0
CUST01534,64,43,67.85,4414.45,One year,Mailed check,East,2021-09-06,0
CUST01535,54,66,80.52,4608.34,Month-to-month,Electronic check,East,2021-09-18,1
CUST01536,5,58,94.82,,Month-to-month,Bank transfer,North,2023-05-27,0
CUST01537,8,43,91.12,697.34,One year,Electronic check,West,2023-06-20,1
CUST01538,34,45,65.02,2191.05,One year,Credit card,Central,2023-06-17,0
CUST01539,34,32,90.51,3208.84,Two year,Credit card,North,2021-04-26,1
CUST01540,31,39,48.23,1403.45,Month-to-month,Credit card,South,2021-11-20,0
CUST01541,1,46,19.48,20.04,Two year,Mailed check,North,2021-12-08,0
CUST01542,5,53,48.22,232.93,Month-to-month,Electronic check,North,2021-01-27,0
CUST01543,3,52,44.84,136.15,Month-to-month,Mailed check,Central,2021-10-10,0
CUST01544,17,26,49.2,812.8,Month-to-month,Credit card,East,2022-04-18,0
CUST01545,1,55,41.02,39.86,Month-to-month,Electronic check,South,2023-08-28,0
CUST01546,3,40,53.47,172.63,Month-to-month,Credit card,South,2021-07-06,1
CUST01547,21,28,80.5,1571.4,Month-to-month,Electronic check,Central,2023-08-01,0
CUST01548,3,60,107.88,331.49,One year,Electronic check,South,2023-06-16,0
CUST01549,30,62,21.87,712.9,Month-to-month,Electronic check,West,2021-06-23,0
CUST01550,2,45,32.81,67.87,Month-to-month,Credit card,South,2021-10-13,0
CUST01551,57,51,45.21,2405.46,Month-to-month,Bank transfer,North,2022-05-17,0
CUST01552,6,52,84.14,472.49,Month-to-month,Mailed check,West,2023-10-31,1
CUST01553,7,61,59.88,403.41,Month-to-month,Bank transfer,North,2023-05-10,0
CUST01554,1,52,46.9,47.27,Month-to-month,Bank transfer,West,2023-12-01,1
CUST01555,32,23,82.92,2683.42,Month-to-month,Bank transfer,South,2021-12-09,0
CUST01556,14,70,88.91,1165.59,One year,Bank transfer,West,2023-09-23,0
CUST01557,72,56,64.53,4443.41,Two year,Electronic check,West,2023-11-13,0
CUST01558,3,34,44.59,128.34,Month-to-month,Mailed check,West,2022-10-19,0
CUST01559,46,27,71.76,3271.13,One year,Bank transfer,North,2021-06-18,0
CUST01560,4,49,59.17,260.17,Two year,Electronic check,West,2021-10-20,0
CUST01561,23,38,58.97,1293.03,Two year,Mailed check,Central,2021-05-21,0
CUST01562,9,46,52.19,446.77,One year,Electronic check,North,2023-06-03,0
CUST01563,16,52,88.12,1330.04,Two year,Credit card,South,2021-12-09,0
CUST01564,3,34,71.25,220.54,Two year,Electronic check,West,2023-02-08,0
CUST01565,25,26,90.89,2267.55,One year,Electronic check,North,2021-10-20,1
CUST01566,12,47,98.41,1128.0,Month-to-month,Bank transfer,West,2023-12-06,1
CUST01567,1,34,76.47,75.08,Month-to-month,Electronic check,West,2023-04-28,1
CUST01568,7,44,52.34,351.88,Month-to-month,Mailed check,North,2022-02-18,0
CUST01569,1,23,91.01,92.36,Month-to-month,Mailed check,East,2022-06-07,1
CUST01570,4,38,76.64,347.71,Month-to-month,Electronic check,East,2021-03-06,1
CUST01571,41,52,130.08,5480.18,Month-to-month,Credit card,South,2021-05-30,0
CUST01572,9,50,72.75,651.71,One year,Bank transfer,Central,2023-12-30,0
CUST01573,31,30,82.44,2470.67,One year,Electronic check,North,2023-06-13,0
CUST01574,34,25,72.26,2291.81,Two year,Bank transfer,South,2023-07-07,0
CUST01575,1,42,62.52,64.81,Month-to-month,Bank transfer,West,2022-12-06,0
CUST01576,66,49,58.53,3994.2,Month-to-month,Bank transfer,North,2021-08-31,0
CUST01577,11,47,72.36,777.41,One year,Bank transfer,West,2021-04-26,0
CUST01578,37,34,78.03,3062.26,Two year,Credit card,North,2023-03-06,0
CUST01579,11,46,93.86,1033.55,Two year,Mailed check,East,2021-12-30,0
CUST01580,10,63,72.72,755.37,Two year,Mailed check,North,2021-01-01,0
CUST01581,34,44,53.43,1843.52,Two year,Bank transfer,West,2021-01-25,0
CUST01582,63,19,56.83,3548.58,Month-to-month,Credit card,West,2022-09-03,0
CUST01583,19,44,31.93,577.71,Month-to-month,Bank transfer,West,2023-07-09,0
CUST01584,1,70,106.53,105.75,Month-to-month,Electronic check,Central,2022-02-02,1
CUST01585,16,23,51.47,858.19,One year,Mailed check,West,2023-12-31,0
CUST01586,8,42,89.19,695.39,Two year,Bank transfer,West,2022-02-22,0
CUST01587,18,38,71.91,1322.84,Month-to-month,Electronic check,East,2023-03-14,0
CUST01588,12,43,72.59,823.92,One year,Credit card,Central,2021-09-25,0
CUST01589,6,44,62.06,386.88,Month-to-month,Credit card,East,2022-10-27,0
CUST01590,1,57,45.31,46.02,Month-to-month,Credit card,Central,2021-10-28,0
CUST01591,1,43,40.79,38.34,Month-to-month,Electronic check,North,2023-05-03,0
CUST01592,28,59,108.21,2995.94,Month-to-month,Bank transfer,East,2022-05-13,0
CUST01593,10,40,67.85,710.1,Two year,Bank transfer,West,2021-02-15,0
CUST01594,63,37,93.13,5497.84,Month-to-month,Bank transfer,North,2021-09-29,0
CUST01595,72,32,99.62,6788.56,Two year,Credit card,North,2022-01-21,0
CUST01596,31,18,54.73,1690.73,One year,Mailed check,Central,2022-05-26,0
CUST01597,20,45,75.59,1673.06,Month-to-month,Bank transfer,South,2021-10-23,0
CUST01598,7,70,66.13,447.34,Month-to-month,Bank transfer,North,2022-09-25,0
CUST01599,13,48,36.07,480.52,Two year,Credit card,South,2023-11-22,0
CUST01600,19,51,60.36,1161.76,Month-to-month,Credit card,South,2023-02-18,1
CUST01601,51,36,79.69,3944.39,Two year,Mailed check,East,2021-12-07,0
CUST01602,24,38,52.52,1270.64,Month-to-month,Credit card,Central,2023-01-12,0
CUST01603,6,55,56.88,333.64,One year,Electronic check,Central,2023-11-25,0
CUST01604,11,70,60.67,655.43,Two year,Mailed check,West,2021-09-22,0
CUST01605,72,62,117.79,7776.43,Month-to-month,Bank transfer,West,2021-09-12,0
CUST01606,5,53,19.15,95.63,Month-to-month,Electronic check,South,2021-02-12,1
CUST01607,33,42,77.54,2673.85,Two year,Mailed check,Central,2023-07-12,0
CUST01608,4,44,58.67,235.35,Month-to-month,Bank transfer,North,2023-07-01,0
CUST01609,4,31,48.98,206.6,Month-to-month,Bank transfer,North,2022-03-30,0
CUST01610,54,21,58.05,3225.66,Month-to-month,Electronic check,Central,2023-08-14,1
CUST01611,14,26,81.68,1140.12,Month-to-month,Mailed check,Central,2022-12-15,0
CUST01612,15,42,83.11,1207.51,One year,Electronic check,South,2023-12-08,0
CUST01613,9,37,69.65,611.61,One year,Bank transfer,West,2023-10-08,0
CUST01614,11,21,92.32,940.85,Month-to-month,Mailed check,East,2023-11-17,1
CUST01615,14,41,96.72,1336.0,Two year,Bank transfer,South,2022-03-06,0
CUST01616,6,37,85.41,516.2,Month-to-month,Bank transfer,South,2022-11-26,0
CUST01617,5,25,51.35,278.77,Month-to-month,Credit card,North,2021-07-03,0
CUST01618,36,36,77.36,2858.53,One year,Electronic check,East,2023-09-07,0
CUST01619,9,37,77.48,667.17,Two year,Credit card,South,2021-12-15,0
CUST01620,14,33,44.61,579.59,Month-to-month,Electronic check,East,2022-05-06,1
CUST01621,72,54,25.76,1835.57,Month-to-month,Electronic check,North,2022-10-13,0
CUST01622,1,18,18.0,18.73,Month-to-month,Electronic check,Central,2023-05-13,1
CUST01623,7,18,66.75,462.1,Two year,Electronic check,East,2023-03-13,1
CUST01624,17,42,72.45,1265.03,Month-to-month,Credit card,Central,2023-11-13,1
CUST01625,49,43,35.46,1721.8,Month-to-month,Electronic check,North,2023-02-20,0
CUST01626,37,47,91.15,3493.46,One year,Bank transfer,East,2023-05-22,0
CUST01627,51,34,68.81,3229.05,Month-to-month,Mailed check,West,2022-09-19,0
CUST01628,7,29,98.74,746.62,Month-to-month,Electronic check,South,2022-04-01,1
CUST01629,18,41,74.26,1262.33,Month-to-month,Mailed check,North,2023-09-28,0
CUST01630,62,35,38.34,2471.42,Month-to-month,Electronic check,South,2022-02-18,0
CUST01631,43,63,76.46,3243.04,Month-to-month,Mailed check,South,2022-11-11,1
CUST01632,16,37,81.75,1300.42,Two year,Bank transfer,South,2021-11-16,0
CUST01633,2,41,51.31,101.38,One year,Bank transfer,South,2022-06-13,0
CUST01634,20,76,28.95,586.4,One year,Mailed check,South,2022-02-06,0
CUST01635,1,39,67.51,69.05,Two year,Credit card,East,2021-10-10,0
CUST01636,39,49,39.98,1641.73,Month-to-month,Bank transfer,North,2023-06-18,0
CUST01637,64,51,93.02,6372.38,Month-to-month,Mailed check,South,2023-04-21,0
CUST01638,32,52,54.82,1783.34,Two year,Mailed check,West,2023-02-08,0
CUST01639,7,46,108.12,821.69,Month-to-month,Electronic check,North,2021-04-01,1
CUST01640,15,44,18.0,271.26,One year,Credit card,North,2021-10-01,0
CUST01641,17,43,68.37,1224.9,One year,Credit card,North,2021-08-27,0
CUST01642,10,33,100.73,1028.89,Month-to-month,Mailed check,North,2023-02-19,1
CUST01643,49,46,42.74,2036.75,Month-to-month,Bank transfer,East,2023-09-05,0
CUST01644,10,70,61.02,615.73,Month-to-month,Bank transfer,North,2022-02-20,0
CUST01645,46,58,54.92,2589.88,Month-to-month,Bank transfer,South,2021-12-28,1
CUST01646,19,46,47.91,908.82,Month-to-month,Electronic check,Central,2022-09-03,0
CUST01647,3,53,71.12,217.76,Month-to-month,Credit card,Central,2023-12-18,0
CUST01648,52,29,32.61,1769.09,One year,Credit card,North,2022-02-10,0
CUST01649,16,38,62.23,994.52,Two year,Credit card,South,2021-11-01,0
CUST01650,2,55,77.9,132.87,Two year,Credit card,East,2022-07-26,0
CUST01651,52,62,59.62,3360.39,Month-to-month,Credit card,West,2023-09-30,0
CUST01652,35,31,39.99,1378.82,Month-to-month,Bank transfer,West,2023-03-11,0
CUST01653,7,35,90.75,609.1,Month-to-month,Electronic check,North,2022-07-22,1
CUST01654,13,72,83.26,1021.54,Month-to-month,Mailed check,North,2023-03-12,0
CUST01655,60,43,38.97,2298.87,Two year,Electronic check,South,2021-01-17,0
CUST01656,10,67,32.65,317.31,Month-to-month,Electronic check,Central,2023-04-05,0
CUST01657,20,44,41.2,793.64,Month-to-month,Credit card,Central,2021-04-17,0
CUST01658,38,45,78.63,2886.03,Two year,Credit card,North,2022-03-05,0
CUST01659,10,37,71.89,737.94,Month-to-month,Bank transfer,East,2022-01-19,0
CUST01660,47,55,84.75,4387.62,Month-to-month,Bank transfer,North,2023-01-27,1
CUST01661,28,61,56.85,1657.11,Month-to-month,Electronic check,West,2021-09-20,0
CUST01662,19,27,41.88,840.38,One year,Electronic check,Central,2021-09-19,0
CUST01663,16,37,87.97,1380.96,One year,Credit card,East,2023-08-27,0
CUST01664,44,54,51.16,2262.82,Month-to-month,Mailed check,North,2022-06-07,0
CUST01665,32,40,69.66,2276.65,Two year,Bank transfer,East,2023-03-23,0
CUST01666,15,35,26.25,380.76,Two year,Mailed check,South,2022-10-01,0
CUST01667,10,56,50.75,496.7,Two year,Electronic check,West,2022-11-10,0
CUST01668,11,57,90.23,1034.94,Month-to-month,Credit card,South,2023-01-22,1
CUST01669,23,35,47.09,1142.11,Month-to-month,Credit card,Central,2023-01-02,0
CUST01670,1,44,85.36,85.65,Two year,Bank transfer,South,2023-09-26,0
CUST01671,4,25,18.0,67.7,Month-to-month,Mailed check,North,2023-05-10,0
CUST01672,65,29,51.02,3267.29,One year,Bank transfer,South,2021-11-30,0
CUST01673,36,43,60.72,2028.39,One year,Credit card,North,2021-07-05,0
CUST01674,33,42,108.56,3595.95,Month-to-month,Bank transfer,South,2023-07-15,1
CUST01675,18,28,35.77,652.08,One year,Mailed check,West,2022-02-12,0
CUST01676,7,31,81.77,564.64,Two year,Mailed check,North,2021-12-07,0
CUST01677,21,27,91.42,1943.02,One year,Bank transfer,North,2021-05-02,0
CUST01678,1,48,46.96,47.94,Month-to-month,Mailed check,North,2022-08-28,0
CUST01679,16,18,55.66,902.0,Two year,Bank transfer,North,2022-07-15,0
CUST01680,1,27,68.54,64.42,Month-to-month,Electronic check,Central,2023-06-26,1
CUST01681,11,18,27.96,303.67,One year,Electronic check,Central,2023-03-31,0
CUST01682,72,47,53.62,3939.75,Two year,Credit card,North,2023-03-03,0
CUST01683,9,18,96.9,940.94,One year,Mailed check,West,2022-08-13,0
CUST01684,28,42,78.07,2156.24,Month-to-month,Mailed check,West,2023-08-03,1
CUST01685,12,64,61.08,753.15,Month-to-month,Bank transfer,Central,2023-12-13,0
CUST01686,1,65,67.83,70.81,Month-to-month,Mailed check,South,2023-06-12,1
CUST01687,1,18,79.52,78.74,Month-to-month,Credit card,South,2022-01-17,0
CUST01688,3,46,84.31,267.45,Month-to-month,Electronic check,East,2021-10-30,1
CUST01689,6,28,51.09,324.97,One year,Credit card,Central,2021-01-02,0
CUST01690,12,25,103.37,1326.05,Month-to-month,Electronic check,West,2023-12-24,1
CUST01691,6,40,97.91,600.93,One year,Mailed check,East,2023-03-14,1
CUST01692,18,59,81.93,1648.77,Two year,Bank transfer,North,2023-10-24,0
CUST01693,36,50,43.93,1532.83,Month-to-month,Credit card,West,2023-05-13,0
CUST01694,1,31,39.49,43.68,One year,Electronic check,Central,2022-04-17,0
CUST01695,3,51,56.83,177.04,One year,Bank transfer,South,2021-06-08,0
CUST01696,68,18,66.52,4826.51,Month-to-month,Electronic check,West,2021-02-21,1
CUST01697,31,31,20.79,634.18,Month-to-month,Electronic check,South,2023-05-18,0
CUST01698,4,30,77.37,322.55,One year,Credit card,East,2021-11-29,0
CUST01699,1,43,97.19,104.12,Two year,Bank transfer,East,2022-02-20,0
CUST01700,46,39,79.41,3454.26,One year,Mailed check,West,2023-07-05,0
CUST01701,57,40,48.1,2719.31,Two year,Bank transfer,Central,2022-06-12,0
