MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.4116,37.0,5.9654,0.9997,226.0,3.6688,37.22,-119.57,2.4228
1.5718,50.0,5.2831,0.8534,1909.0,3.8166,38.1,-120.66,2.3082
6.2809,9.0,5.922,0.8,1692.0,2.702,38.18,-114.38,3.1102
0.712,34.0,5.8073,1.0001,416.0,1.6358,37.12,-120.41,1.1933
1.5278,10.0,4.8889,1.0767,1010.0,2.793,41.82,-123.8,1.0172
2.8683,3.0,3.6495,1.0226,2501.0,3.5088,37.34,-119.1,1.6321
0.7735,22.0,3.545,0.9975,1504.0,3.6395,41.39,-115.23,0.5041
2.0786,30.0,9.032,1.1852,688.0,2.579,41.89,-120.61,1.496
4.9552,14.0,7.1738,1.1694,1695.0,2.2256,36.72,-116.12,2.9136
1.7872,50.0,7.0082,1.1299,3596.0,2.3052,33.77,-120.13,2.6529
5.1023,32.0,4.5905,1.2225,308.0,2.5651,35.6,-118.62,2.3161
11.0689,23.0,5.4114,1.0016,1862.0,1.4823,35.91,-119.28,4.8417
3.9045,25.0,4.4216,0.9358,1462.0,2.5783,40.94,-115.56,1.3829
5.047,24.0,3.8255,1.0216,380.0,3.0383,41.64,-118.62,2.3107
6.4131,6.0,4.6935,1.0113,1511.0,2.9217,34.11,-120.51,3.9277
2.2216,31.0,6.9914,0.8,744.0,2.7358,32.69,-116.63,2.3707
4.9722,41.0,6.4089,1.0182,928.0,2.4486,40.39,-123.8,3.39
2.1826,22.0,4.2359,1.2657,1702.0,2.5418,37.81,-121.57,1.3275
3.7277,22.0,5.0222,1.2201,1655.0,2.5559,39.64,-121.44,2.3474
5.4487,47.0,6.2989,1.1788,1631.0,3.5644,35.65,-118.61,3.444
1.6287,32.0,4.7148,1.1197,4889.0,2.9993,34.01,-115.96,1.5332
0.5,16.0,5.4955,1.3173,1044.0,5.5335,35.01,-118.76,0.451
1.5113,1.0,5.8822,0.941,460.0,2.7341,32.96,-119.72,1.5801
5.9535,42.0,5.8691,0.9553,1877.0,3.3503,36.17,-123.65,3.7852
1.3664,32.0,5.705,1.2686,1455.0,2.752,33.44,-114.6,1.8101
5.7498,32.0,4.6156,1.1041,775.0,2.7325,36.91,-121.34,3.6462
1.5172,15.0,4.7388,0.9993,732.0,4.2499,40.09,-123.0,0.656
2.5993,10.0,4.0396,1.1828,2874.0,3.798,32.95,-115.97,2.2532
3.0053,26.0,3.5264,1.0342,146.0,1.5962,41.02,-115.4,1.273
1.3612,39.0,5.2623,0.9744,1431.0,2.182,33.67,-121.31,2.3268
2.6195,16.0,6.3795,0.9702,709.0,2.891,38.73,-118.81,1.4692
0.8175,27.0,3.7437,1.1482,1578.0,2.5863,34.79,-116.47,0.6353
2.3661,51.0,5.7276,1.1309,619.0,1.7933,40.53,-124.08,2.01
2.8394,12.0,6.3416,1.3275,1605.0,3.0926,32.6,-114.43,2.1919
0.5,12.0,3.1959,1.0565,2403.0,1.4975,36.5,-121.06,1.3738
1.5013,13.0,5.0753,1.0539,792.0,3.1014,41.64,-119.5,0.8868
3.6537,47.0,7.3755,1.3159,891.0,3.584,33.57,-123.79,3.0072
1.2382,27.0,6.0623,1.2478,1563.0,3.6982,39.73,-123.83,1.7591
4.0529,47.0,3.1555,1.1217,1991.0,2.8845,39.4,-123.18,2.6491
4.3105,49.0,6.19,0.8658,4298.0,4.2087,35.53,-121.09,2.7761
3.6434,22.0,4.5027,0.9782,907.0,3.2653,33.07,-115.08,2.3232
4.935,3.0,6.2296,0.9419,891.0,3.6767,40.41,-119.15,3.0466
0.77,16.0,4.5719,1.1055,490.0,2.411,41.1,-121.04,0.8512
5.6014,28.0,5.3364,1.0237,100.0,4.2173,33.71,-119.79,3.4537
1.3788,20.0,4.7549,1.3404,2418.0,2.9976,40.55,-121.65,0.7698
3.242,1.0,5.4038,0.8643,1082.0,4.2614,40.42,-118.06,1.0072
8.4503,51.0,4.7193,0.9258,475.0,4.0865,37.98,-119.23,4.0343
2.33,16.0,5.1318,1.1367,2170.0,3.2061,39.94,-120.51,1.6465
3.057,32.0,3.9893,1.1782,1874.0,3.3245,32.88,-117.44,2.153
1.3855,49.0,5.9888,0.8,882.0,2.8561,37.21,-120.38,1.7265
8.3997,28.0,5.6103,0.8397,1474.0,2.3447,41.69,-116.23,3.8832
1.5039,36.0,3.4602,1.0605,549.0,3.4762,39.86,-118.32,1.5621
4.5516,2.0,6.5915,1.3034,1941.0,3.4352,35.05,-122.28,2.1021
6.4061,36.0,5.1885,1.3832,757.0,1.7051,38.42,-122.67,4.1311
4.8281,44.0,5.5941,1.0378,2609.0,2.9338,34.52,-121.74,3.3648
3.7912,47.0,6.3175,1.0744,1719.0,3.6944,34.61,-115.12,1.8968
3.2089,5.0,5.7939,0.9745,391.0,4.1726,34.3,-116.07,1.7693
1.0865,12.0,6.7982,1.195,2422.0,3.5803,34.3,-114.58,1.1984
8.1735,3.0,5.048,1.3293,2292.0,1.7862,37.24,-116.86,4.3883
3.5902,47.0,6.6413,1.2884,2086.0,2.1564,35.44,-115.16,2.2521
3.0582,15.0,5.5475,1.0956,2165.0,2.7232,39.89,-120.75,3.3352
1.2919,28.0,6.0092,0.9742,1197.0,4.119,40.99,-118.1,1.1497
3.1595,25.0,5.8844,1.1012,1455.0,2.5143,37.13,-120.38,2.3877
2.929,36.0,6.8889,1.3071,1030.0,3.8469,34.32,-115.65,2.5324
8.4502,46.0,6.2657,1.0399,224.0,2.5015,41.98,-114.33,3.7497
3.057,17.0,4.8685,0.8277,1699.0,3.4261,32.95,-116.84,2.4815
3.1254,41.0,4.6305,1.046,304.0,2.248,37.72,-116.48,1.5971
1.3048,15.0,5.3403,1.0581,489.0,2.8449,34.59,-115.49,1.2125
1.741,11.0,4.4879,0.8268,724.0,2.0947,41.41,-123.35,1.3314
4.2135,6.0,4.1374,1.1348,1254.0,4.1545,35.59,-119.48,1.5215
0.6402,19.0,2.8463,1.1759,3752.0,2.4441,41.6,-116.98,1.3076
5.5827,29.0,3.5409,1.379,719.0,1.7623,41.74,-118.25,2.9643
5.6764,40.0,7.7825,0.9001,3955.0,1.6989,41.46,-118.9,2.729
1.6039,44.0,4.6122,1.2096,2247.0,2.9317,40.03,-120.44,2.0953
3.8003,27.0,7.6842,1.245,1552.0,2.6335,39.54,-122.1,2.1516
6.5347,21.0,5.8838,1.1779,654.0,3.519,41.55,-115.08,3.5627
2.7689,9.0,5.3403,0.949,1268.0,2.8119,34.62,-116.96,1.4503
2.4221,47.0,3.5993,0.9403,1345.0,3.9328,40.19,-118.16,1.1175
2.6357,21.0,5.4056,1.1146,1924.0,2.6917,33.58,-123.45,2.7508
3.5849,39.0,7.6706,1.1135,683.0,3.8212,35.94,-123.18,2.6363
1.9144,32.0,7.2692,1.0161,2294.0,2.238,36.32,-119.98,0.7546
2.2781,48.0,5.7291,1.2937,1161.0,1.7973,41.96,-123.04,2.2556
3.6319,50.0,4.0216,1.0399,1695.0,2.3413,35.55,-122.81,2.8592
2.1458,37.0,4.2514,0.8159,1090.0,2.097,37.77,-123.49,2.0999
1.2135,34.0,4.3769,1.0664,2834.0,2.0075,38.52,-121.36,1.5394
0.5869,8.0,6.9338,1.172,516.0,3.3309,38.94,-124.19,1.1423
3.0975,1.0,7.3581,1.1513,1486.0,2.7885,33.64,-116.98,2.241
6.2865,28.0,5.6351,1.1501,383.0,3.1134,37.81,-118.31,3.1329
3.9246,36.0,5.0363,1.3241,1794.0,3.422,38.53,-119.22,2.085
1.2523,39.0,7.2585,0.9328,479.0,1.6514,41.08,-114.43,1.4433
1.7313,13.0,4.2257,1.0364,985.0,3.4559,41.59,-119.48,0.738
2.4094,26.0,5.4622,1.3318,896.0,2.0358,34.73,-115.6,1.27
8.6137,44.0,5.9556,0.8049,4601.0,2.5385,34.5,-122.41,4.8907
8.8964,5.0,4.3646,1.0919,670.0,1.4863,39.0,-121.65,4.5258
8.2724,20.0,4.6369,1.2843,2307.0,3.5237,37.15,-121.01,3.8784
3.3115,49.0,4.5435,1.2821,100.0,1.6487,39.56,-114.4,2.2668
15.0,11.0,7.1001,1.199,1257.0,2.0399,40.56,-115.22,5.0
1.7968,17.0,7.6972,1.2028,2917.0,2.0979,32.6,-119.81,1.7254
2.3471,24.0,5.5378,0.9438,239.0,2.897,40.85,-115.86,1.4984
5.3174,36.0,5.0781,1.306,2238.0,2.8726,35.02,-121.97,3.1559
3.6444,14.0,4.6802,0.92,1097.0,3.6495,41.71,-118.37,2.2021
3.7812,41.0,5.4021,0.9289,138.0,2.9163,36.59,-122.68,3.2309
1.4263,13.0,4.7397,1.1582,2460.0,3.7726,40.6,-118.55,0.6196
2.9145,19.0,5.2836,1.026,1856.0,3.3035,34.4,-122.08,2.717
1.8169,30.0,5.8959,1.131,592.0,2.2436,37.49,-118.44,2.1364
1.023,1.0,4.9136,1.1646,1936.0,2.4662,33.1,-120.01,1.1638
1.9806,40.0,5.1725,1.3667,260.0,4.2085,39.48,-118.71,1.6272
3.6451,35.0,5.1775,1.1651,762.0,3.9819,41.45,-122.69,1.7479
4.7841,43.0,5.0189,1.0072,1233.0,3.6593,40.51,-119.24,2.5872
0.5664,15.0,4.8703,1.2015,1185.0,3.7644,38.96,-121.14,0.8016
3.008,21.0,6.3146,0.9752,1658.0,3.3721,33.63,-122.86,1.9384
2.8252,46.0,3.2751,1.237,4527.0,3.2681,41.85,-119.3,2.1951
3.5223,4.0,7.2891,1.1097,1414.0,3.0398,35.77,-122.92,2.1689
1.2714,26.0,5.5626,1.1601,1442.0,4.3591,38.51,-120.03,0.8789
1.2921,25.0,6.132,0.8329,2615.0,2.6283,35.09,-121.07,1.5861
6.3901,23.0,6.2701,0.8,1179.0,3.1922,40.36,-118.87,3.4228
1.6201,23.0,4.5503,0.8748,198.0,1.6334,36.09,-119.46,0.6834
2.2672,39.0,4.3028,1.3619,1312.0,1.8554,36.21,-122.95,1.026
2.4352,11.0,4.1613,0.9278,169.0,4.4521,32.54,-121.51,1.9555
1.8426,46.0,5.1035,1.2098,2450.0,3.4934,37.97,-118.73,1.1351
4.1311,46.0,6.239,1.0037,1222.0,2.8298,34.88,-115.96,2.9558
3.9093,10.0,4.6995,1.064,1610.0,3.0627,41.26,-123.71,2.1669
2.7395,50.0,6.1295,1.0933,525.0,1.9135,39.94,-123.39,2.5945
1.9233,14.0,2.5585,1.3466,549.0,2.6575,41.54,-116.33,1.0629
2.5921,3.0,4.9373,1.1877,1839.0,1.8335,36.2,-120.9,1.3073
3.1797,21.0,6.8006,1.1578,983.0,2.7638,38.79,-121.73,2.2196
1.7329,41.0,5.1948,1.2945,675.0,3.5443,36.79,-122.0,1.2279
4.3283,44.0,4.405,1.005,2916.0,3.3626,41.14,-114.59,1.9483
5.557,33.0,4.6118,1.2603,1337.0,4.2713,35.58,-119.19,2.2973
7.0603,42.0,2.0,1.2352,755.0,3.2358,35.62,-122.69,3.5091
6.7998,14.0,4.1858,1.2335,1398.0,1.0172,35.98,-120.24,3.7814
2.4242,45.0,6.6687,1.0767,869.0,4.5605,37.23,-121.69,1.7703
3.2857,33.0,4.7009,1.0344,1730.0,2.3274,40.93,-122.61,2.5204
2.7036,7.0,4.8425,0.9695,497.0,3.1297,34.47,-114.51,1.296
2.6969,7.0,2.6018,0.9789,2478.0,3.0815,38.69,-119.85,1.2184
2.5794,14.0,3.443,0.9624,869.0,3.1927,35.41,-117.39,1.1728
3.0457,4.0,6.8281,1.155,370.0,3.0384,33.29,-115.31,2.0785
6.1242,15.0,6.1408,1.0657,415.0,3.0525,41.56,-122.24,3.4044
3.7172,51.0,3.8431,1.1647,1039.0,1.9427,39.96,-123.02,2.9134
1.2261,13.0,4.6433,1.1732,679.0,5.0696,41.54,-121.7,0.5568
5.4129,33.0,5.365,0.941,303.0,3.5211,36.3,-117.17,2.7572
3.4906,50.0,3.9646,0.9365,321.0,3.0415,39.69,-120.48,2.4095
4.1612,13.0,2.995,1.0657,1231.0,4.4735,38.69,-119.41,2.2526
3.6696,36.0,5.2089,0.9837,1456.0,2.1425,38.38,-124.1,2.6946
3.7794,23.0,6.0871,0.9679,1296.0,3.6947,32.88,-124.26,2.8587
3.8928,15.0,6.1102,1.3544,2859.0,2.5559,33.18,-120.23,2.5055
0.6875,49.0,6.4503,0.87,1610.0,3.3219,34.35,-122.8,1.7008
4.1277,34.0,3.5357,1.4035,748.0,3.3396,39.62,-116.39,2.302
1.7898,23.0,5.4695,1.1433,6000.0,1.1308,40.08,-114.79,1.4399
2.1412,42.0,5.0779,1.2479,571.0,1.8547,38.65,-115.04,1.6953
3.0294,46.0,5.2953,1.2302,267.0,4.2692,34.32,-119.64,1.6761
7.7342,40.0,5.1459,1.1925,1908.0,2.7983,39.89,-121.43,4.0266
1.4011,45.0,4.6075,1.3493,3766.0,4.6013,33.58,-119.46,1.4342
2.9605,17.0,2.0,0.9376,2188.0,4.0481,40.99,-123.26,2.2008
2.5361,18.0,6.7942,1.0765,992.0,2.8238,36.16,-114.86,0.8316
5.3648,12.0,5.796,0.9721,626.0,2.7532,39.41,-117.59,2.2347
2.4871,36.0,3.6189,0.8456,1816.0,4.3187,34.11,-121.43,1.6368
3.5168,41.0,5.9678,1.0008,1035.0,4.6824,35.49,-116.71,1.9999
1.4044,34.0,4.8632,1.3809,949.0,2.7707,37.21,-121.85,1.9947
5.9268,31.0,4.8972,1.074,3014.0,4.2305,37.22,-116.79,2.9508
0.9502,40.0,4.4779,1.3975,205.0,3.824,33.42,-120.28,1.9971
4.0919,10.0,6.0443,1.4129,1553.0,3.962,37.71,-115.66,1.504
3.5312,19.0,4.4402,1.5493,666.0,3.0809,33.21,-114.4,2.4671
3.8721,37.0,4.0838,1.3858,1191.0,2.4621,41.27,-121.1,2.4123
0.9622,3.0,6.7581,1.4537,555.0,2.1565,36.51,-118.79,0.7727
2.4515,47.0,5.1853,1.1488,1036.0,1.9566,36.67,-121.92,2.4797
5.2042,9.0,5.223,1.1342,5095.0,4.5287,37.98,-116.3,2.1168
8.4371,41.0,6.231,1.1442,2048.0,3.0088,39.93,-119.38,4.496
2.8128,32.0,4.5989,1.1,1815.0,2.0842,33.16,-114.46,2.2875
4.9039,44.0,4.8382,1.1224,1216.0,3.8019,39.18,-115.43,2.7099
3.3109,40.0,5.7669,1.2128,1136.0,2.6169,41.15,-121.57,3.1552
2.9128,27.0,3.5503,1.0301,1278.0,2.4792,36.67,-123.11,2.3206
2.2569,39.0,5.6653,0.8934,1684.0,4.6544,32.63,-118.1,1.5687
3.0395,18.0,4.4931,1.1545,2074.0,1.9354,34.85,-121.12,2.024
4.6343,30.0,6.4266,0.9961,4068.0,3.188,41.44,-121.76,3.1623
4.8739,47.0,6.056,1.0116,989.0,2.5273,33.62,-118.85,3.718
1.1339,5.0,5.8975,1.0786,2966.0,2.3996,32.63,-118.92,1.2815
2.114,19.0,3.4716,1.0442,4098.0,1.8289,41.39,-118.92,0.8765
1.3492,1.0,5.2759,1.2665,2184.0,3.0477,40.7,-121.36,0.7945
3.1421,28.0,3.9873,1.075,1121.0,2.3009,36.87,-122.75,2.3536
2.3908,40.0,5.3558,1.2741,2194.0,3.4731,32.55,-122.46,2.6734
3.789,2.0,2.6217,1.1309,288.0,2.9624,38.05,-117.1,2.0751
3.9587,29.0,3.551,1.0867,3646.0,2.7499,40.26,-119.62,1.4579
0.5,22.0,6.8268,1.1237,2328.0,2.3052,35.22,-119.61,1.0698
3.0238,40.0,5.8429,0.9063,1086.0,4.1446,34.14,-114.53,2.7446
6.198,12.0,4.9754,1.1507,1025.0,3.5885,41.09,-115.12,1.9706
2.1146,9.0,4.3095,1.2274,361.0,2.4549,39.8,-123.65,1.6122
2.0703,5.0,4.0989,1.2486,2574.0,1.9126,36.76,-116.32,1.4898
5.5531,21.0,5.6402,0.8972,1043.0,1.4896,41.1,-121.82,2.8797
5.015,25.0,4.9876,0.8722,3858.0,3.9099,38.28,-117.08,2.2448
1.4605,47.0,7.256,1.0195,284.0,3.7273,41.47,-122.57,1.8595
4.7126,24.0,5.1783,1.3077,564.0,3.8373,33.48,-122.85,3.0123
1.718,9.0,5.4705,1.1331,509.0,2.9038,36.65,-114.91,0.8761
2.0548,36.0,3.7338,0.9838,100.0,3.6448,38.95,-118.72,1.4002
1.4595,4.0,4.9672,0.8821,1913.0,3.8218,36.38,-120.8,0.6776
1.1265,18.0,5.6124,0.9974,435.0,2.9442,35.82,-115.39,0.4864
3.2649,34.0,4.9527,0.9873,567.0,2.7135,39.11,-121.4,2.5352
0.9883,13.0,4.8172,1.2403,460.0,2.219,38.25,-123.66,1.5667
3.3527,31.0,5.7923,1.2519,881.0,3.3409,35.18,-120.35,2.4343
3.2838,24.0,7.2178,0.9425,3356.0,3.4474,36.72,-117.23,2.2709
2.7275,49.0,5.574,1.213,1684.0,2.6748,39.22,-117.68,2.0907
2.1866,15.0,6.773,1.1976,1380.0,2.769,38.46,-119.56,1.9649
1.8898,47.0,6.1459,0.923,1194.0,2.8262,36.8,-119.2,1.5797
1.3171,32.0,6.7012,1.0874,770.0,3.633,34.97,-119.01,1.1147
7.0923,39.0,4.6683,1.1511,780.0,1.9005,33.59,-120.55,4.7962
2.6454,9.0,5.1517,1.1245,1330.0,2.1158,40.48,-123.47,1.6849
2.5849,1.0,5.1567,0.8434,3111.0,2.1314,40.29,-122.72,1.5095
1.5142,38.0,6.0555,1.1197,725.0,2.8812,38.33,-117.06,0.9659
6.6442,25.0,6.3509,1.1954,2379.0,3.2522,37.93,-116.2,3.0353
1.978,16.0,5.5501,1.3369,479.0,2.1449,33.8,-120.34,2.9368
3.5639,46.0,6.452,0.9997,1903.0,3.7272,36.74,-121.01,3.1563
4.015,17.0,4.724,1.0182,3030.0,4.1701,37.1,-118.22,1.7445
3.2666,23.0,6.4625,1.0687,1124.0,3.331,36.88,-124.08,2.0304
0.9681,37.0,6.619,1.1437,775.0,3.8982,34.8,-118.6,0.15
4.5885,50.0,6.213,1.1146,1898.0,2.2679,33.68,-119.61,2.9632
1.9633,46.0,5.561,1.1906,3602.0,2.2869,41.35,-119.88,1.3615
4.9841,34.0,6.256,0.9312,2306.0,3.4117,37.79,-124.29,2.8608
2.8972,6.0,4.3272,1.1595,3930.0,2.9693,40.69,-114.87,1.2306
4.1709,6.0,5.638,0.9887,1209.0,2.2854,38.88,-122.57,2.5689
6.38,36.0,5.7606,1.0785,1153.0,4.14,40.29,-123.17,3.777
4.483,26.0,3.8046,1.3562,316.0,3.239,34.55,-120.44,2.4304
4.2352,7.0,5.9695,0.8903,748.0,3.5617,33.51,-116.51,2.9508
4.7186,36.0,3.9014,1.0581,1088.0,2.4606,38.33,-116.65,2.7437
1.6728,49.0,4.8865,0.9088,1173.0,4.3439,37.72,-119.18,1.5476
5.1152,4.0,5.4477,1.123,1873.0,2.8753,33.42,-118.81,2.7202
2.5072,43.0,4.5231,1.2572,813.0,3.8152,38.31,-119.75,1.7785
2.5643,18.0,5.4991,1.1254,853.0,2.5337,34.23,-124.05,2.5817
3.199,21.0,5.4799,1.0825,4378.0,3.1349,33.53,-121.52,3.1486
2.3481,37.0,4.4158,1.2993,100.0,3.4463,41.86,-120.41,2.13
1.4181,13.0,6.0816,1.1496,130.0,4.5963,37.78,-118.76,0.9826
3.0397,9.0,4.483,1.2229,550.0,2.6482,35.63,-117.71,1.392
2.5728,50.0,8.1456,1.2073,122.0,3.1621,33.43,-114.42,2.7878
2.51,18.0,5.2686,0.8,160.0,3.4735,41.21,-119.23,0.9079
2.835,9.0,3.9944,1.0885,898.0,1.8681,41.45,-117.58,1.3978
0.5,36.0,4.2188,0.9383,1514.0,1.2605,34.94,-114.69,1.1358
2.5229,12.0,6.7771,0.9756,870.0,2.2033,36.63,-121.51,1.5052
6.8645,40.0,4.909,1.3212,1581.0,3.7737,38.63,-119.76,3.0721
6.5385,4.0,3.7635,1.0438,2082.0,4.3731,33.56,-117.09,2.8906
3.1107,27.0,6.4245,1.3839,1390.0,2.2616,37.6,-118.65,2.0523
3.0412,21.0,4.9013,0.8888,1578.0,2.0266,34.58,-115.37,1.7677
0.5,49.0,6.1841,0.9374,961.0,4.2278,34.64,-118.64,1.1248
2.046,27.0,6.5227,1.2144,812.0,2.5477,38.23,-115.08,2.0898
4.6893,48.0,5.7294,1.0488,108.0,2.7026,35.45,-122.81,3.2494
2.3084,13.0,8.2751,1.1461,2157.0,4.1673,37.73,-116.26,0.9869
5.6901,25.0,3.3303,1.0832,1344.0,4.0358,34.99,-122.17,3.18
5.481,42.0,4.4185,1.0786,1493.0,3.7473,37.13,-123.81,2.9188
2.0171,9.0,5.0929,1.0544,300.0,1.6308,41.36,-123.18,1.6902
3.267,48.0,8.1134,1.1269,581.0,1.9932,37.1,-118.49,3.1732
7.1938,40.0,7.5576,1.1962,920.0,3.8964,37.26,-121.39,3.897
0.9494,35.0,6.9464,1.3422,432.0,3.2543,37.18,-122.86,1.4755
2.3446,13.0,4.4471,1.0696,1374.0,2.3778,40.64,-118.01,1.3165
0.8668,42.0,4.587,1.041,1304.0,2.7244,38.98,-119.42,0.9078
1.5827,43.0,4.4057,1.0216,1244.0,3.8888,32.79,-120.49,2.2539
8.4672,15.0,4.4599,1.3205,2135.0,4.2221,33.62,-118.94,3.7473
2.3441,30.0,7.1912,1.2035,1398.0,2.9952,37.99,-115.69,1.4809
0.5555,4.0,5.1075,0.8151,2865.0,2.4505,39.72,-117.05,0.15
1.4067,21.0,5.2662,0.8085,1434.0,2.7796,33.61,-119.35,2.0718
0.7863,8.0,6.3293,0.9755,686.0,4.0745,37.28,-116.07,0.7872
3.35,29.0,3.4038,1.1345,1157.0,4.0588,38.6,-115.67,1.4454
3.9775,28.0,5.4632,1.095,100.0,3.1554,36.31,-120.54,1.893
5.1575,28.0,4.0838,1.1772,1506.0,2.5764,39.09,-122.8,3.269
4.5333,35.0,5.0467,1.0737,596.0,3.8662,35.75,-123.15,2.7297
0.9892,48.0,4.6963,1.3096,1281.0,4.2984,38.42,-117.91,1.7259
3.8503,11.0,4.6344,1.2158,678.0,1.8372,39.77,-114.94,2.5568
2.752,11.0,5.6707,1.1116,433.0,2.8141,41.58,-123.91,2.1014
5.6193,11.0,5.6655,1.2718,3474.0,3.9248,38.57,-119.33,2.3318
4.8566,48.0,5.1362,0.8527,667.0,3.0589,35.84,-122.36,3.0681
9.1325,5.0,5.8448,1.0872,567.0,2.6091,39.35,-118.98,4.2269
1.4966,2.0,4.3577,1.1206,1929.0,3.1482,40.14,-115.73,0.8918
1.3334,9.0,6.2179,1.1903,897.0,3.2966,36.44,-116.43,0.5502
2.1377,40.0,5.1526,0.8427,625.0,2.0985,35.94,-114.59,1.1887
2.8272,30.0,4.8196,1.0609,1967.0,3.0726,33.95,-119.45,2.8578
1.8453,47.0,4.4463,1.1601,1130.0,3.2939,38.93,-117.67,1.4457
1.5579,11.0,5.1103,1.1716,2151.0,2.6073,36.73,-115.31,1.1459
3.6887,21.0,7.6448,1.2779,2934.0,2.3764,33.76,-117.32,2.2976
2.133,29.0,5.324,1.2142,879.0,2.5697,37.83,-114.66,1.943
1.7877,4.0,4.0267,1.0909,1855.0,2.2233,41.9,-121.84,1.8099
0.9876,47.0,6.5026,1.2012,3025.0,3.6805,32.99,-122.95,1.9779
0.5,42.0,4.8337,1.0698,3571.0,2.2131,37.4,-122.81,1.4523
6.6649,8.0,5.7405,1.122,737.0,3.1512,41.39,-115.78,3.1371
6.5458,43.0,4.6732,1.2192,2368.0,2.7006,41.61,-123.77,3.888
4.9487,23.0,6.9369,1.0932,132.0,2.4351,35.75,-116.2,2.8232
4.2462,18.0,4.6911,1.1543,1419.0,4.0971,34.13,-119.66,2.6105
1.9934,49.0,7.0774,1.2442,342.0,2.8954,36.5,-117.39,1.5709
4.3561,27.0,4.1409,1.2068,879.0,2.4645,35.53,-116.84,1.9577
1.258,12.0,5.0485,1.285,4630.0,2.3879,37.08,-120.06,1.3063
3.2151,42.0,7.08,1.4493,2181.0,3.2713,38.16,-122.84,2.6679
1.6757,37.0,5.6018,1.2054,350.0,3.6613,39.8,-118.13,1.4459
4.3675,10.0,8.1258,1.0308,467.0,4.0166,38.52,-114.73,2.4737
7.4869,35.0,5.077,1.1768,2529.0,2.8659,40.97,-124.04,4.6325
1.4024,33.0,5.7085,1.1703,2474.0,2.8178,39.49,-122.03,1.8221
2.0654,15.0,7.6862,1.192,2563.0,3.1048,37.43,-115.56,1.3011
3.1756,22.0,3.5833,1.3243,1414.0,3.1337,33.63,-123.6,2.7196
0.625,43.0,3.4347,0.8474,2174.0,2.3824,40.14,-124.2,1.1888
0.8211,9.0,4.4454,1.3271,913.0,4.1699,39.28,-115.52,0.696
7.3556,37.0,6.376,1.3776,881.0,3.0178,35.69,-116.62,4.1715
3.6991,43.0,3.4682,1.1852,1357.0,3.4278,34.7,-121.76,2.8894
1.9138,48.0,6.1165,1.1888,616.0,3.3396,38.75,-114.64,1.6959
2.9546,17.0,6.032,1.0638,532.0,3.3231,33.3,-117.18,1.9829
2.1441,14.0,7.8173,1.1009,1773.0,2.1967,39.98,-123.11,1.6708
3.2385,48.0,6.6546,1.2047,1885.0,2.9949,34.66,-119.69,2.0641
2.202,24.0,5.8369,1.195,544.0,4.8246,38.14,-115.65,0.8503
2.8015,30.0,7.031,1.2081,740.0,4.2697,35.38,-117.62,1.6329
4.6125,27.0,6.0467,1.194,1599.0,3.1256,37.03,-118.44,1.4346
4.4283,27.0,4.8479,1.2348,1504.0,2.7065,40.11,-120.13,2.5863
7.1076,32.0,4.0265,1.218,1415.0,1.2258,35.23,-121.82,4.1897
3.8689,22.0,4.7168,0.9463,568.0,2.6021,32.81,-118.16,3.4685
3.0817,20.0,5.3519,1.2248,5040.0,2.9373,33.24,-122.76,2.6023
7.7465,21.0,5.61,1.3788,818.0,2.7461,33.21,-116.2,4.2203
2.6058,34.0,2.8378,1.096,1646.0,2.8019,36.86,-122.2,1.7472
0.5,42.0,5.1365,1.3249,431.0,3.4979,33.29,-123.09,2.2939
4.9867,29.0,5.4343,0.9624,1131.0,2.1997,36.42,-123.58,2.8364
3.5793,35.0,6.057,1.0955,532.0,3.2181,39.13,-116.15,2.7732
2.9857,22.0,7.3522,1.0038,792.0,2.9118,40.86,-119.62,1.4693
5.0685,40.0,5.6228,1.3069,1435.0,2.2942,34.6,-120.31,3.6067
2.2155,21.0,4.3085,1.3461,2831.0,4.3393,40.83,-119.09,1.098
0.5,22.0,3.2183,1.0851,725.0,3.5982,41.79,-118.43,0.3018
5.1305,3.0,6.2244,1.2757,1384.0,2.3709,38.44,-115.49,2.813
1.8643,14.0,4.3571,1.3476,1631.0,3.4138,39.5,-120.86,1.891
1.4472,38.0,6.4402,1.0951,1945.0,1.8884,37.09,-122.43,1.7444
0.5,5.0,7.0769,1.1195,187.0,2.4692,33.21,-115.61,1.0327
4.8671,12.0,3.5471,1.21,2146.0,4.0621,41.62,-119.49,2.0054
0.5,40.0,6.0647,0.9736,1644.0,3.2812,41.48,-118.5,0.8975
6.3494,45.0,6.9511,1.1165,1414.0,3.217,35.57,-122.72,3.3801
2.3721,22.0,6.6228,1.4214,654.0,3.7896,34.36,-115.68,0.8816
5.0118,21.0,2.8843,1.025,1508.0,3.489,33.12,-114.92,2.2367
3.9443,26.0,4.3756,1.2281,4174.0,2.7872,37.23,-119.82,2.0607
8.6089,40.0,3.8638,1.1786,2623.0,3.7491,41.29,-124.1,4.1362
3.8761,24.0,6.0282,1.0754,876.0,1.6488,32.89,-124.03,3.1481
6.2072,9.0,5.896,1.1332,1399.0,2.466,38.31,-121.28,3.1837
2.0183,22.0,2.1625,1.3629,1431.0,2.9224,40.44,-119.38,0.9693
0.818,13.0,5.039,1.183,981.0,3.4382,36.11,-119.97,0.3575
